	pathway	pathwayId	id	name	symbol	chembl_id	mechanism_of_action	action_type
35	RHOG GTPase cycle	R-HSA-9013408	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
36	Downstream TCR signaling	R-HSA-202424	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
37	Signaling by SCF-KIT	R-HSA-1433557	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
38	Extra-nuclear estrogen signaling	R-HSA-9009391	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
39	FLT3 Signaling	R-HSA-9607240	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
40	RND1 GTPase cycle	R-HSA-9696273	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
41	Constitutive Signaling by EGFRvIII	R-HSA-5637810	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
42	Activated NTRK2 signals through PI3K	R-HSA-9028335	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
43	PI3K Cascade	R-HSA-109704	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
44	Tie2 Signaling	R-HSA-210993	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
45	Downstream signal transduction	R-HSA-186763	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
46	PI3K/AKT activation	R-HSA-198203	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
47	Activated NTRK3 signals through PI3K	R-HSA-9603381	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
48	RAC2 GTPase cycle	R-HSA-9013404	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
49	PI-3K cascade:FGFR4	R-HSA-5654720	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
50	GP1b-IX-V activation signalling	R-HSA-430116	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
51	Nephrin family interactions	R-HSA-373753	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
52	Signaling by FLT3 ITD and TKD mutants	R-HSA-9703648	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
53	RHOD GTPase cycle	R-HSA-9013405	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
54	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	R-HSA-1236382	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
55	Interleukin-4 and Interleukin-13 signaling	R-HSA-6785807	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
56	CDC42 GTPase cycle	R-HSA-9013148	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
57	Signaling by FGFR1 in disease	R-HSA-5655302	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
58	RHOU GTPase cycle	R-HSA-9013420	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
59	Signaling by cytosolic FGFR1 fusion mutants	R-HSA-1839117	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
60	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
61	RAC3 GTPase cycle	R-HSA-9013423	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
62	CD28 dependent PI3K/Akt signaling	R-HSA-389357	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
63	PI-3K cascade:FGFR1	R-HSA-5654689	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
64	Costimulation by the CD28 family	R-HSA-388841	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
65	RHOC GTPase cycle	R-HSA-9013106	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
66	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	R-HSA-9027276	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
67	Signaling by ERBB2 ECD mutants	R-HSA-9665348	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
68	Interleukin-3, Interleukin-5 and GM-CSF signaling	R-HSA-512988	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
69	RAC1 GTPase cycle	R-HSA-9013149	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
70	RND2 GTPase cycle	R-HSA-9696270	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
71	PI-3K cascade:FGFR3	R-HSA-5654710	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
72	RND3 GTPase cycle	R-HSA-9696264	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
73	Interleukin receptor SHC signaling	R-HSA-912526	ENSG00000145675	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
0	Downstream TCR signaling	R-HSA-202424	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
1	RET signaling	R-HSA-8853659	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
2	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
3	GPVI-mediated activation cascade	R-HSA-114604	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
4	VEGFA-VEGFR2 Pathway	R-HSA-4420097	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
5	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
6	PI3K Cascade	R-HSA-109704	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
7	Tie2 Signaling	R-HSA-210993	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
8	RAF/MAP kinase cascade	R-HSA-5673001	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
9	Downstream signal transduction	R-HSA-186763	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
10	PI3K/AKT activation	R-HSA-198203	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
11	Signaling by ALK	R-HSA-201556	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
12	Role of phospholipids in phagocytosis	R-HSA-2029485	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
13	Nephrin family interactions	R-HSA-373753	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
14	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	R-HSA-9027276	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
15	Interleukin-3, Interleukin-5 and GM-CSF signaling	R-HSA-512988	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
16	Synthesis of PIPs at the plasma membrane	R-HSA-1660499	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
17	DAP12 signaling	R-HSA-2424491	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
18	PIP3 activates AKT signaling	R-HSA-1257604	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
19	IRS-mediated signalling	R-HSA-112399	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
20	Regulation of signaling by CBL	R-HSA-912631	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
21	Interleukin receptor SHC signaling	R-HSA-912526	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
22	Signaling by PDGFRA extracellular domain mutants	R-HSA-9673770	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
23	Role of LAT2/NTAL/LAB on calcium mobilization	R-HSA-2730905	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
24	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	R-HSA-9673767	ENSG00000051382	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	PIK3CB	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
0	GPVI-mediated activation cascade	R-HSA-114604	ENSG00000105851	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
1	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	R-HSA-9027276	ENSG00000105851	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
2	Synthesis of PIPs at the plasma membrane	R-HSA-1660499	ENSG00000105851	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
3	G beta:gamma signalling through PI3Kgamma	R-HSA-392451	ENSG00000105851	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	PIK3CG	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
0	Downstream TCR signaling	R-HSA-202424	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
1	Signaling by SCF-KIT	R-HSA-1433557	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
2	Extra-nuclear estrogen signaling	R-HSA-9009391	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
3	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
4	GPVI-mediated activation cascade	R-HSA-114604	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
5	FLT3 Signaling	R-HSA-9607240	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
6	MET activates PI3K/AKT signaling	R-HSA-8851907	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
7	VEGFA-VEGFR2 Pathway	R-HSA-4420097	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
8	Constitutive Signaling by EGFRvIII	R-HSA-5637810	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
9	Signaling by ALK fusions and activated point mutants	R-HSA-9725370	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
10	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	R-HSA-9670439	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
11	Activated NTRK2 signals through PI3K	R-HSA-9028335	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
12	PI3K Cascade	R-HSA-109704	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
13	Tie2 Signaling	R-HSA-210993	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
14	RAF/MAP kinase cascade	R-HSA-5673001	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
15	Downstream signal transduction	R-HSA-186763	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
16	PI3K/AKT activation	R-HSA-198203	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
17	Activated NTRK3 signals through PI3K	R-HSA-9603381	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
18	Signaling by FGFR4 in disease	R-HSA-5655291	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
19	Signaling by FGFR2 in disease	R-HSA-5655253	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
20	Signaling by ALK	R-HSA-201556	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
21	RAC2 GTPase cycle	R-HSA-9013404	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
22	PI-3K cascade:FGFR4	R-HSA-5654720	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
23	Signaling by FGFR3 in disease	R-HSA-5655332	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
24	Nephrin family interactions	R-HSA-373753	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
25	Signaling by FLT3 ITD and TKD mutants	R-HSA-9703648	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
26	GAB1 signalosome	R-HSA-180292	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
27	Signaling by ERBB2 KD Mutants	R-HSA-9664565	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
28	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	R-HSA-1236382	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
29	PI3K events in ERBB4 signaling	R-HSA-1250342	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
30	G alpha (q) signalling events	R-HSA-416476	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
31	DAP12 signaling	R-HSA-2424491	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
32	PIP3 activates AKT signaling	R-HSA-1257604	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
33	Signaling by FGFR1 in disease	R-HSA-5655302	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
34	Role of LAT2/NTAL/LAB on calcium mobilization	R-HSA-2730905	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
35	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	R-HSA-9673767	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
36	RET signaling	R-HSA-8853659	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
37	PI3K events in ERBB2 signaling	R-HSA-1963642	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
38	Signaling by cytosolic FGFR1 fusion mutants	R-HSA-1839117	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
39	Constitutive Signaling by Aberrant PI3K in Cancer	R-HSA-2219530	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
40	CD28 dependent PI3K/Akt signaling	R-HSA-389357	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
41	PI-3K cascade:FGFR1	R-HSA-5654689	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
42	Costimulation by the CD28 family	R-HSA-388841	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
43	Role of phospholipids in phagocytosis	R-HSA-2029485	ENSG00000121879	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	PIK3CA	CHEMBL1236962	PI3-kinase class I inhibitor	INHIBITOR
